id,general_team,general_city,general_team_name,general_team_abbv,full_name,is_active,draft_team,draft_city,draft_team_name,draft_team_abbrv,organization_type,birthdate,country,weight,seniority,position,from_year,to_year,g-league,nba,draft_year,draft_round,draft_number,greatest_75_flag,jersey_def,organization_def,height_definitivo
77,1610612738,Boston,Celtics,BOS,Doug Overton,0.0,1610612765.0,Detroit,Pistons,DET,College/University,03/08/1969 00:00,USA,190.0,12.0,Guard,1992.0,2003.0,N,Y,1991,2,40,N,9.0,La Salle,190.5
238,1610612755,Philadelphia,76ers,PHI,Tyrone Hill,0.0,1610612744.0,Golden State,Warriors,GOS,College/University,19/03/1968 00:00,USA,250.0,14.0,Forward,1990.0,2003.0,N,Y,1990,1,11,N,40.0,Xavier,205.74
1714,1610612739,Cleveland,Cavaliers,CLE,Robert Traylor,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,01/02/1977 00:00,USA,284.0,8.0,Forward-Center,1998.0,2004.0,N,Y,1998,1,6,N,54.0,Michigan,203.2
935,1610612762,Utah,Jazz,UTA,Bryon Russell,0.0,1610612762.0,Utah,Jazz,UTH,College/University,31/12/1970 00:00,USA,225.0,13.0,Guard-Forward,1993.0,2005.0,N,Y,1993,2,45,N,3.0,Long Beach State,200.66
961,1610612765,Detroit,Pistons,DET,John Wallace,0.0,1610612752.0,New York,Knicks,NYK,College/University,09/02/1974 00:00,USA,225.0,8.0,Forward,1996.0,2003.0,N,Y,1996,1,18,N,45.0,Syracuse,205.74
721,1610612754,Indiana,Pacers,IND,Tyus Edney,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,14/02/1973 00:00,USA,166.0,4.0,Guard,1995.0,2000.0,N,Y,1995,2,47,N,2.0,UCLA,177.8
754,1610612739,Cleveland,Cavaliers,CLE,Jim Jackson,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,14/10/1970 00:00,USA,220.0,14.0,Forward-Guard,1992.0,2005.0,N,Y,1992,1,4,N,2.0,Ohio State,198.12
1533,1610612739,Cleveland,Cavaliers,CLE,Anthony Johnson,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,02/10/1974 00:00,USA,195.0,14.0,Guard,1997.0,2009.0,N,Y,1997,2,39,N,10.0,College of Charleston,190.5
1683,1610612739,Cleveland,Cavaliers,CLE,Larry Robinson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,11/01/1968 00:00,USA,180.0,7.0,Guard,1990.0,2001.0,N,Y,Undrafted,Undrafted,Undrafted,N,20.0,Centenary-Louisiana,190.5
165,1610612745,Houston,Rockets,HOU,Hakeem Olajuwon,0.0,1610612745.0,Houston,Rockets,HOU,College/University,21/01/1963 00:00,Nigeria,255.0,19.0,Center,1984.0,2002.0,N,Y,1984,1,1,Y,34.0,Houston,213.36
1509,1610612745,Houston,Rockets,HOU,Kelvin Cato,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,26/08/1974 00:00,USA,275.0,11.0,Center,1997.0,2006.0,N,Y,1997,1,15,N,13.0,Iowa State,210.82
1723,1610612739,Cleveland,Cavaliers,CLE,Matt Harpring,0.0,1610612753.0,Orlando,Magic,ORL,College/University,31/05/1976 00:00,USA,230.0,12.0,Forward,1998.0,2008.0,N,Y,1998,1,15,N,15.0,Georgia Tech,200.66
1505,1610612743,Denver,Nuggets,DEN,Tariq Abdul-Wahad,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,03/11/1974 00:00,France,235.0,7.0,Forward-Guard,1997.0,2003.0,N,Y,1997,1,11,N,9.0,San Jose State,198.12
937,1610612757,Portland,Trail Blazers,POR,Scottie Pippen,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,25/09/1965 00:00,USA,228.0,18.0,Forward-Guard,1987.0,2003.0,N,Y,1987,1,5,Y,33.0,Central Arkansas,203.2
280,1610612752,New York,Knicks,NYK,Felton Spencer,0.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,05/01/1968 00:00,USA,290.0,12.0,Center,1990.0,2001.0,N,Y,1990,1,6,N,50.0,Louisville,213.36
1897,1610612741,Chicago,Bulls,CHI,Metta World Peace,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,13/11/1979 00:00,USA,260.0,18.0,Forward,1999.0,2016.0,N,Y,1999,1,16,N,15.0,St. John's (NY),200.66
2053,1610612741,Chicago,Bulls,CHI,Dalibor Bagaric,0.0,1610612741.0,Chicago,Bulls,CHI,Other Team/Club,02/07/1980 00:00,Croatia,290.0,4.0,Center,2000.0,2002.0,N,Y,2000,1,24,N,44.0,Benston Zagreb,215.9
406,1610612747,Los Angeles,Lakers,LAL,Shaquille O'Neal,0.0,1610612753.0,Orlando,Magic,ORL,College/University,06/03/1972 00:00,USA,325.0,19.0,Center,1992.0,2010.0,N,Y,1992,1,1,Y,34.0,Louisiana State,215.9
2106,1610612760,Seattle,SuperSonics,SEA,Ruben Wolkowyski,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/09/1973 00:00,Argentina,275.0,2.0,Forward,2000.0,2002.0,N,Y,Undrafted,Undrafted,Undrafted,N,45.0,Estudiantes de Olavarria,208.28
324,1610612750,Minnesota,Timberwolves,MIN,Anthony Peeler,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,25/11/1969 00:00,USA,208.0,14.0,Guard,1992.0,2004.0,N,Y,1992,1,15,N,44.0,Missouri,193.04
422,1610612759,San Antonio,Spurs,SAS,Avery Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/03/1965 00:00,USA,185.0,17.0,Guard,1988.0,2003.0,N,Y,Undrafted,Undrafted,Undrafted,N,6.0,Southern,180.34
1918,1610612764,Washington,Wizards,WAS,Obinna Ekezie,0.0,1610612763.0,Vancouver,Grizzlies,VAN,College/University,22/08/1975 00:00,Nigeria,270.0,5.0,Center,1999.0,2004.0,N,Y,1999,2,37,N,54.0,Maryland,205.74
2037,1610612741,Chicago,Bulls,CHI,Jamal Crawford,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,20/03/1980 00:00,USA,200.0,21.0,Guard,2000.0,2019.0,N,Y,2000,1,8,N,1.0,Michigan,195.58
1500,1610612741,Chicago,Bulls,CHI,Ron Mercer,0.0,1610612738.0,Boston,Celtics,BOS,College/University,18/05/1976 00:00,USA,215.0,9.0,Guard-Forward,1997.0,2004.0,N,Y,1997,1,6,N,5.0,Kentucky,200.66
1924,1610612766,Charlotte,Hornets,CHH,Lee Nailon,0.0,1610612766.0,Charlotte,Hornets,CHH,College/University,22/02/1975 00:00,USA,241.0,6.0,Forward,2000.0,2005.0,N,Y,1999,2,43,N,54.0,TCU,205.74
699,1610612760,Seattle,SuperSonics,SEA,Brent Barry,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,31/12/1971 00:00,USA,210.0,15.0,Guard,1995.0,2008.0,N,Y,1995,1,15,N,31.0,Oregon State,200.66
384,1610612743,Denver,Nuggets,DEN,Calbert Cheaney,0.0,1610612764.0,Washington,Bullets,WAS,College/University,17/07/1971 00:00,USA,210.0,13.0,Guard-Forward,1993.0,2005.0,N,Y,1993,1,6,N,29.0,Indiana,200.66
236,1610612763,Vancouver,Grizzlies,VAN,Kevin Edwards,0.0,1610612748.0,Miami,Heat,MIA,College/University,30/10/1965 00:00,USA,210.0,11.0,Guard,1988.0,2000.0,N,Y,1988,1,20,N,21.0,DePaul,190.5
146,1610612765,Detroit,Pistons,DET,Jud Buechler,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,19/06/1968 00:00,USA,228.0,12.0,Guard-Forward,1990.0,2001.0,N,Y,1990,2,38,N,30.0,Arizona,198.12
779,1610612752,New York,Knicks,NYK,Glen Rice,0.0,1610612748.0,Miami,Heat,MIA,College/University,28/05/1967 00:00,USA,228.0,15.0,Forward-Guard,1989.0,2003.0,N,Y,1989,1,4,N,41.0,Michigan,203.2
913,1610612752,New York,Knicks,NYK,Larry Johnson,0.0,1610612766.0,Charlotte,Hornets,CHH,College/University,14/03/1969 00:00,USA,235.0,10.0,Forward,1991.0,2000.0,N,Y,1991,1,1,N,2.0,UNLV,200.66
924,1610612743,Denver,Nuggets,DEN,Anthony Goldwire,0.0,1610612756.0,Phoenix,Suns,PHX,College/University,06/09/1971 00:00,USA,182.0,8.0,Guard,1995.0,2005.0,N,Y,1994,2,52,N,4.0,Houston,187.96
902,1610612739,Cleveland,Cavaliers,CLE,Bimbo Coles,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,22/04/1968 00:00,USA,182.0,15.0,Guard,1990.0,2003.0,N,Y,1990,2,40,N,50.0,Virginia Tech,187.96
2040,1610612738,Boston,Celtics,BOS,Jerome Moiso,0.0,1610612738.0,Boston,Celtics,BOS,College/University,15/06/1978 00:00,France,260.0,5.0,Forward,2000.0,2004.0,N,Y,2000,1,11,N,5.0,UCLA,208.28
766,1610612760,Seattle,SuperSonics,SEA,David Wingate,0.0,1610612755.0,Philadelphia,76ers,PHL,College/University,15/12/1963 00:00,USA,187.0,15.0,Guard-Forward,1986.0,2000.0,N,Y,1986,2,44,N,25.0,Georgetown,195.58
948,1610612752,New York,Knicks,NYK,Marcus Camby,0.0,1610612761.0,Toronto,Raptors,TOR,College/University,22/03/1974 00:00,USA,240.0,18.0,Center-Forward,1996.0,2012.0,N,Y,1996,1,2,N,23.0,Massachusetts,210.82
2068,1610612752,New York,Knicks,NYK,Lavor Postell,0.0,1610612752.0,New York,Knicks,NYK,College/University,26/02/1978 00:00,USA,215.0,4.0,Guard-Forward,2000.0,2002.0,N,Y,2000,2,39,N,7.0,St. John's (NY),195.58
696,1610612754,Indiana,Pacers,IND,Travis Best,0.0,1610612754.0,Indiana,Pacers,IND,College/University,12/07/1972 00:00,USA,182.0,11.0,Guard,1995.0,2004.0,N,Y,1995,1,23,N,4.0,Georgia Tech,180.34
896,1610612748,Miami,Heat,MIA,Tim Hardaway,0.0,1610612744.0,Golden State,Warriors,GOS,College/University,01/09/1966 00:00,USA,195.0,14.0,Guard,1989.0,2002.0,N,Y,1989,1,14,N,10.0,Texas-El Paso,182.88
1761,1610612742,Dallas,Mavericks,DAL,Greg Buckner,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,16/09/1976 00:00,USA,210.0,11.0,Guard,1999.0,2008.0,N,Y,1998,2,53,N,21.0,Clemson,193.04
179,1610612739,Cleveland,Cavaliers,CLE,Bryant Stith,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,10/12/1970 00:00,USA,210.0,11.0,Guard,1992.0,2002.0,N,Y,1992,1,13,N,20.0,Virginia,195.58
1917,1610612742,Dallas,Mavericks,DAL,Wang Zhi-zhi,0.0,1610612742.0,Dallas,Mavericks,DAL,Other Team/Club,08/07/1977 00:00,China,284.0,6.0,Center,2000.0,2004.0,N,Y,1999,2,36,N,16.0,Bayi,215.9
953,1610612763,Memphis,Grizzlies,MEM,Lorenzen Wright,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,04/11/1975 00:00,USA,255.0,14.0,Forward-Center,1996.0,2008.0,N,Y,1996,1,7,N,42.0,Memphis,210.82
2213,1610612766,Charlotte,Hornets,CHH,Kirk Haston,0.0,1610612766.0,Charlotte,Hornets,CHH,College/University,10/03/1979 00:00,USA,242.0,3.0,Forward,2001.0,2002.0,N,Y,2001,1,16,N,35.0,Indiana,205.74
1683,1610612752,New York,Knicks,NYK,Larry Robinson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,11/01/1968 00:00,USA,180.0,7.0,Guard,1990.0,2001.0,N,Y,Undrafted,Undrafted,Undrafted,N,25.0,Centenary-Louisiana,190.5
2040,1610612766,Charlotte,Hornets,CHH,Jerome Moiso,0.0,1610612738.0,Boston,Celtics,BOS,College/University,15/06/1978 00:00,France,260.0,5.0,Forward,2000.0,2004.0,N,Y,2000,1,11,N,6.0,UCLA,208.28
344,1610612765,Detroit,Pistons,DET,Dana Barros,0.0,1610612760.0,Seattle,SuperSonics,SEA,College/University,13/04/1967 00:00,USA,165.0,15.0,Guard,1989.0,2003.0,N,Y,1989,1,16,N,1.0,Boston College,180.34
1895,1610612750,Minnesota,Timberwolves,MIN,William Avery,0.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,08/08/1979 00:00,USA,180.0,4.0,Guard,1999.0,2002.0,N,Y,1999,1,14,N,5.0,Duke,187.96
916,1610612755,Philadelphia,76ers,PHI,Corie Blount,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,04/01/1969 00:00,USA,242.0,12.0,Forward-Center,1993.0,2003.0,N,Y,1993,1,25,N,40.0,Cincinnati,208.28
2220,1610612751,New Jersey,Nets,NJN,Brandon Armstrong,0.0,1610612745.0,Houston,Rockets,HOU,College/University,16/06/1980 00:00,USA,185.0,4.0,Guard,2001.0,2003.0,Y,Y,2001,1,23,N,1.0,Pepperdine,195.58
2030,1610612751,New Jersey,Nets,NJN,Kenyon Martin,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,30/12/1977 00:00,USA,225.0,15.0,Forward,2000.0,2014.0,N,Y,2000,1,1,N,6.0,Cincinnati,205.74
956,1610612744,Golden State,Warriors,GSW,Erick Dampier,0.0,1610612754.0,Indiana,Pacers,IND,College/University,14/07/1975 00:00,USA,265.0,17.0,Center,1996.0,2011.0,N,Y,1996,1,10,N,50.0,Mississippi State,210.82
2067,1610612748,Miami,Heat,MIA,Eddie House,0.0,1610612748.0,Miami,Heat,MIA,College/University,14/05/1978 00:00,USA,190.0,12.0,Guard,2000.0,2010.0,N,Y,2000,2,37,N,5.0,Arizona State,185.42
1499,1610612738,Boston,Celtics,BOS,Tony Battie,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,11/02/1976 00:00,USA,240.0,15.0,Center,1997.0,2011.0,N,Y,1997,1,5,N,4.0,Texas Tech,210.82
2230,1610612750,Minnesota,Timberwolves,MIN,Maurice Evans,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/11/1978 00:00,USA,220.0,10.0,Guard-Forward,2001.0,2011.0,N,Y,Undrafted,Undrafted,Undrafted,N,1.0,Texas,195.58
93,1610612764,Washington,Wizards,WAS,Hubert Davis,0.0,1610612752.0,New York,Knicks,NYK,College/University,17/05/1970 00:00,USA,183.0,13.0,Guard,1992.0,2003.0,N,Y,1992,1,20,N,24.0,North Carolina,195.58
788,1610612745,Houston,Rockets,HOU,Kevin Willis,0.0,1610612737.0,Atlanta,Hawks,ATL,College/University,06/09/1962 00:00,USA,245.0,22.0,Center-Forward,1984.0,2006.0,N,Y,1984,1,11,N,43.0,Michigan State,213.36
1903,1610612745,Houston,Rockets,HOU,Kenny Thomas,0.0,1610612745.0,Houston,Rockets,HOU,College/University,25/07/1977 00:00,USA,245.0,12.0,Center-Forward,1999.0,2009.0,N,Y,1999,1,22,N,21.0,New Mexico,200.66
209,1610612761,Toronto,Raptors,TOR,Dell Curry,0.0,1610612762.0,Utah,Jazz,UTH,College/University,25/06/1964 00:00,USA,205.0,16.0,Guard-Forward,1986.0,2001.0,N,Y,1986,1,15,N,30.0,Virginia Tech,195.58
2206,1610612765,Detroit,Pistons,DET,Rodney White,0.0,1610612765.0,Detroit,Pistons,DET,College/University,28/06/1980 00:00,USA,230.0,5.0,Forward,2001.0,2004.0,N,Y,2001,1,9,N,5.0,North Carolina-Charlotte,205.74
2237,1610612765,Detroit,Pistons,DET,Ratko Varda,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,06/05/1979 00:00,Bosnia and Herzegovina,265.0,2.0,Center,2001.0,2002.0,N,Y,Undrafted,Undrafted,Undrafted,N,44.0,Partizan,215.9
2052,1610612762,Utah,Jazz,UTA,DeShawn Stevenson,0.0,1610612762.0,Utah,Jazz,UTA,High School,03/04/1981 00:00,USA,218.0,14.0,Forward-Guard,2000.0,2012.0,N,Y,2000,1,23,N,2.0,Washington Union HS (CA),195.58
1727,1610612753,Orlando,Magic,ORL,Pat Garrity,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,23/08/1976 00:00,USA,238.0,11.0,Forward,1998.0,2007.0,N,Y,1998,1,19,N,8.0,Notre Dame,205.74
681,1610612751,New Jersey,Nets,NJN,Donny Marshall,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,17/07/1972 00:00,USA,230.0,6.0,Forward,1995.0,2002.0,N,Y,1995,2,39,N,13.0,Connecticut,200.66
2264,1610612755,Philadelphia,76ers,PHI,Alvin Jones,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,09/09/1978 00:00,USA,265.0,2.0,Center,2001.0,2002.0,N,Y,2001,2,56,N,0.0,Georgia Tech,210.82
446,1610612751,New Jersey,Nets,NJN,Lucious Harris,0.0,1610612742.0,Dallas,Mavericks,DAL,College/University,18/12/1970 00:00,USA,205.0,12.0,Guard,1993.0,2004.0,N,Y,1993,2,28,N,12.0,Long Beach State,195.58
1559,1610612742,Dallas,Mavericks,DAL,Adrian Griffin,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,04/07/1974 00:00,USA,230.0,10.0,Guard-Forward,1999.0,2007.0,N,Y,Undrafted,Undrafted,Undrafted,N,7.0,Seton Hall,195.58
1928,1610612751,New Jersey,Nets,NJN,Todd MacCulloch,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,27/01/1976 00:00,Canada,280.0,5.0,Center,1999.0,2003.0,N,Y,1999,2,47,N,11.0,Washington,213.36
2223,1610612755,Philadelphia,76ers,PHI,Samuel Dalembert,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,10/05/1980 00:00,Haiti,255.0,14.0,Center,2001.0,2014.0,N,Y,2001,1,26,N,1.0,Seton Hall,210.82
922,1610612766,Charlotte,Hornets,CHH,Elden Campbell,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,23/07/1968 00:00,USA,279.0,16.0,Center-Forward,1990.0,2004.0,N,Y,1990,1,27,N,5.0,Clemson,213.36
891,1610612741,Chicago,Bulls,CHI,Charles Oakley,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,18/12/1963 00:00,USA,245.0,19.0,Forward,1985.0,2003.0,N,Y,1985,1,9,N,34.0,Virginia Union,205.74
2249,1610612754,Indiana,Pacers,IND,Jamison Brewer,0.0,1610612754.0,Indiana,Pacers,IND,College/University,19/11/1980 00:00,USA,195.0,4.0,Guard,2001.0,2004.0,Y,Y,2001,2,40,N,2.0,Auburn,193.04
1747,1610612749,Milwaukee,Bucks,MIL,Rafer Alston,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,24/07/1976 00:00,USA,175.0,11.0,Guard,1999.0,2009.0,Y,Y,1998,2,39,N,11.0,Fresno State,187.96
296,1610612747,Los Angeles,Lakers,LAL,Rick Fox,0.0,1610612738.0,Boston,Celtics,BOS,College/University,24/07/1969 00:00,Canada,235.0,14.0,Forward,1991.0,2003.0,N,Y,1991,1,24,N,17.0,North Carolina,200.66
461,1610612742,Dallas,Mavericks,DAL,Popeye Jones,0.0,1610612745.0,Houston,Rockets,HOU,College/University,17/06/1970 00:00,USA,265.0,12.0,Forward,1993.0,2003.0,N,Y,1992,2,41,N,54.0,Murray State,203.2
1915,1610612742,Dallas,Mavericks,DAL,Evan Eschmeyer,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,30/05/1975 00:00,USA,250.0,5.0,Center,1999.0,2003.0,N,Y,1999,2,34,N,42.0,Northwestern,210.82
2432,1610612745,Houston,Rockets,HOU,Tito Maddox,0.0,1610612745.0,Houston,Rockets,HOU,College/University,08/06/1981 00:00,USA,190.0,2.0,Guard,2002.0,2002.0,N,Y,2002,2,37,N,6.0,Fresno State,193.04
2043,1610612758,Sacramento,Kings,SAC,Mateen Cleaves,0.0,1610612765.0,Detroit,Pistons,DET,College/University,07/09/1977 00:00,USA,210.0,7.0,Guard,2000.0,2005.0,Y,Y,2000,1,14,N,8.0,Michigan State,187.96
978,1610612758,Sacramento,Kings,SAC,Peja Stojakovic,0.0,1610612758.0,Sacramento,Kings,SAC,Other Team/Club,09/06/1977 00:00,Serbia,229.0,14.0,Forward,1998.0,2010.0,N,Y,1996,1,14,N,16.0,PAOK,208.28
1513,1610612758,Sacramento,Kings,SAC,Scot Pollard,0.0,1610612765.0,Detroit,Pistons,DET,College/University,12/02/1975 00:00,USA,278.0,12.0,Center-Forward,1997.0,2007.0,N,Y,1997,1,19,N,31.0,Kansas,210.82
87,1610612751,New Jersey,Nets,NJN,Dikembe Mutombo,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,25/06/1966 00:00,Congo,260.0,19.0,Center,1991.0,2008.0,N,Y,1991,1,4,N,55.0,Georgetown,218.44
954,1610612751,New Jersey,Nets,NJN,Kerry Kittles,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,12/06/1974 00:00,USA,185.0,9.0,Guard,1996.0,2004.0,N,Y,1996,1,8,N,30.0,Villanova,195.58
1916,1610612760,Seattle,SuperSonics,SEA,Calvin Booth,0.0,1610612764.0,Washington,Wizards,WAS,College/University,07/05/1976 00:00,USA,230.0,11.0,Center,1999.0,2008.0,N,Y,1999,2,35,N,52.0,Penn State,210.82
213,1610612761,Toronto,Raptors,TOR,Antonio Davis,0.0,1610612754.0,Indiana,Pacers,IND,College/University,31/10/1968 00:00,USA,245.0,13.0,Forward-Center,1993.0,2005.0,N,Y,1990,2,45,N,33.0,Texas-El Paso,205.74
2055,1610612761,Toronto,Raptors,TOR,Mamadou N'diaye,0.0,1610612743.0,Denver,Nuggets,DEN,College/University,16/06/1975 00:00,Senegal,255.0,6.0,Center,2000.0,2004.0,N,Y,2000,1,26,N,32.0,Auburn,213.36
2059,1610612742,Dallas,Mavericks,DAL,Eduardo Najera,0.0,1610612745.0,Houston,Rockets,HOU,College/University,11/07/1976 00:00,Mexico,235.0,13.0,Forward,2000.0,2011.0,N,Y,2000,2,38,N,14.0,Oklahoma,203.2
979,1610612754,Indiana,Pacers,IND,Jermaine O'Neal,0.0,1610612757.0,Portland,Trail Blazers,POR,High School,13/10/1978 00:00,USA,255.0,18.0,Center-Forward,1996.0,2013.0,N,Y,1996,1,17,N,7.0,Eau Claire HS (SC),210.82
1886,1610612754,Indiana,Pacers,IND,Jonathan Bender,0.0,1610612761.0,Toronto,Raptors,TOR,High School,30/01/1981 00:00,USA,230.0,9.0,Forward,1999.0,2009.0,N,Y,1999,1,5,N,24.0,Picayune HS (MS),213.36
2351,1610612744,Golden State,Warriors,GSW,Oscar Torres,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,18/12/1976 00:00,Venezuela,210.0,2.0,Guard-Forward,2001.0,2002.0,N,Y,Undrafted,Undrafted,Undrafted,N,18.0,Trotamundos,198.12
2425,1610612763,Memphis,Grizzlies,MEM,Robert Archibald,0.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,29/03/1980 00:00,Scotland,250.0,3.0,Forward,2002.0,2003.0,N,Y,2002,2,31,N,21.0,Illinois,210.82
72,1610612760,Seattle,SuperSonics,SEA,Kenny Anderson,0.0,1610612751.0,New Jersey,Nets,NJN,College/University,09/10/1970 00:00,USA,168.0,14.0,Guard,1991.0,2004.0,N,Y,1991,1,2,N,17.0,Georgia Tech,185.42
2209,1610612760,Seattle,SuperSonics,SEA,Vladimir Radmanovic,0.0,1610612760.0,Seattle,SuperSonics,SEA,Other Team/Club,19/11/1980 00:00,Serbia,235.0,13.0,Forward,2001.0,2012.0,N,Y,2001,1,12,N,77.0,FMP,208.28
1885,1610612746,Los Angeles,Clippers,LAC,Lamar Odom,0.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,06/11/1979 00:00,USA,230.0,15.0,Forward,1999.0,2013.0,N,Y,1999,1,4,N,7.0,Rhode Island,208.28
185,1610612758,Sacramento,Kings,SAC,Chris Webber,0.0,1610612753.0,Orlando,Magic,ORL,College/University,01/03/1973 00:00,USA,245.0,15.0,Forward-Center,1993.0,2007.0,N,Y,1993,1,1,N,4.0,Michigan,208.28
2470,1610612739,Cleveland,Cavaliers,CLE,Smush Parker,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,01/06/1981 00:00,USA,190.0,6.0,Guard,2002.0,2007.0,Y,Y,Undrafted,Undrafted,Undrafted,N,17.0,Fordham,193.04
1736,1610612737,Atlanta,Hawks,ATL,Corey Benjamin,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,24/02/1978 00:00,USA,200.0,5.0,Guard,1998.0,2002.0,N,Y,1998,1,28,N,25.0,Oregon State,198.12
693,1610612750,Minnesota,Timberwolves,MIN,Joe Smith,0.0,1610612744.0,Golden State,Warriors,GOS,College/University,26/07/1975 00:00,USA,225.0,17.0,Forward-Center,1995.0,2010.0,N,Y,1995,1,1,N,32.0,Maryland,208.28
2054,1610612756,Phoenix,Suns,PHX,Jake Tsakalidis,0.0,1610612756.0,Phoenix,Suns,PHX,Other Team/Club,10/06/1979 00:00,Greece,290.0,8.0,Center,2000.0,2006.0,N,Y,2000,1,25,N,25.0,AEK Athens,218.44
422,1610612742,Dallas,Mavericks,DAL,Avery Johnson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/03/1965 00:00,USA,185.0,17.0,Guard,1988.0,2003.0,N,Y,Undrafted,Undrafted,Undrafted,N,6.0,Southern,180.34
2436,1610612760,Seattle,SuperSonics,SEA,Flip Murray,0.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,29/07/1979 00:00,USA,200.0,9.0,Guard,2002.0,2009.0,Y,Y,2002,2,41,N,15.0,Shaw,190.5
42,1610612755,Philadelphia,76ers,PHI,Monty Williams,0.0,1610612752.0,New York,Knicks,NYK,College/University,08/10/1971 00:00,USA,225.0,10.0,Forward,1994.0,2002.0,N,Y,1994,1,24,N,5.0,Notre Dame,203.2
1903,1610612755,Philadelphia,76ers,PHI,Kenny Thomas,0.0,1610612745.0,Houston,Rockets,HOU,College/University,25/07/1977 00:00,USA,245.0,12.0,Center-Forward,1999.0,2009.0,N,Y,1999,1,22,N,9.0,New Mexico,200.66
922,1610612760,Seattle,SuperSonics,SEA,Elden Campbell,0.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,23/07/1968 00:00,USA,279.0,16.0,Center-Forward,1990.0,2004.0,N,Y,1990,1,27,N,41.0,Clemson,213.36
2402,1610612739,Cleveland,Cavaliers,CLE,Dajuan Wagner,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,04/02/1983 00:00,USA,200.0,4.0,Guard,2002.0,2006.0,N,Y,2002,1,6,N,2.0,Memphis,190.5
1505,1610612742,Dallas,Mavericks,DAL,Tariq Abdul-Wahad,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,03/11/1974 00:00,France,235.0,7.0,Forward-Guard,1997.0,2003.0,N,Y,1997,1,11,N,9.0,San Jose State,198.12
1716,1610612764,Washington,Wizards,WAS,Larry Hughes,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,23/01/1979 00:00,USA,185.0,13.0,Guard,1998.0,2011.0,N,Y,1998,1,8,N,20.0,St. Louis,195.58
891,1610612764,Washington,Wizards,WAS,Charles Oakley,0.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,18/12/1963 00:00,USA,245.0,19.0,Forward,1985.0,2003.0,N,Y,1985,1,9,N,34.0,Virginia Union,205.74
1740,1610612760,Seattle,SuperSonics,SEA,Rashard Lewis,0.0,1610612760.0,Seattle,SuperSonics,SEA,High School,08/08/1979 00:00,USA,235.0,16.0,Forward,1998.0,2013.0,N,Y,1998,2,32,N,7.0,Elsik HS (TX),208.28
133,1610612740,New Orleans,Hornets,NOH,David Wesley,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/11/1970 00:00,USA,203.0,15.0,Guard,1993.0,2006.0,N,Y,Undrafted,Undrafted,Undrafted,N,4.0,Baylor,185.42
